ID,TEMPAT LAHIR,TANGGAL LAHIR,AGAMA,TAHUN MASUK,TAHUN LULUS,PRODI,KONSENTRASI,JUMLAH SEMESTER TEMPUTH,JENIS WAKTU KELAS,IPK,JENIS KELAMIN
MHS_240,BULELENG,11/3/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.09,L
MHS_241,MANGGISARI,9/17/1992,HINDU,2010,0,SK,Networking & Cyber Security,6,PAGI,1.24,L
MHS_242,SUMBERKIMA,4/25/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,2.95,L
MHS_243,DENPASAR,1/7/1992,HINDU,2010,0,SK,Networking & Cyber Security,9,MALAM,3.16,L
MHS_244,CATUR,4/18/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,3.01,P
MHS_245,KLUNGKUNG,11/27/1992,BUDHA,2010,2015,SK,Networking & Cyber Security,10,PAGI,2.99,L
MHS_246,DENPASAR,7/14/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.12,L
MHS_247,KELIKI,5/22/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.45,L
MHS_248,KELIKI,12/18/1991,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.11,L
MHS_249,BADUNG,1/22/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,3.36,L
MHS_250,MATARAM,8/2/1992,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.66,L
MHS_251,GALIRAN,8/17/1992,HINDU,2010,0,SK,Networking & Cyber Security,10,PAGI,1.91,L
MHS_252,KATUNG,12/8/1991,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.02,L
MHS_253,TABANAN,11/13/1991,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.61,L
MHS_254,GIANYAR,12/22/1992,HINDU,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.76,P
MHS_255,TABANAN,5/18/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.44,L
MHS_256,DENPASAR,1/12/1991,ISLAM,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.32,L
MHS_257,BANGLI,5/28/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.48,L
MHS_258,GIANYAR,12/15/1991,HINDU,2010,0,SK,Networking & Cyber Security,3,PAGI,1.51,L
MHS_259,DAWAN,9/20/1992,HINDU,2010,2015,SK,Networking & Cyber Security,9,PAGI,3.14,L
MHS_260,BULELENG,9/12/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.42,L
MHS_261,GARUT,11/22/1988,ISLAM,2010,0,SK,Networking & Cyber Security,2,PAGI,1.55,L
MHS_262,DENPASAR,2/4/1992,KRISTEN,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.29,L
MHS_263,DENPASAR,12/6/1992,HINDU,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.71,L
MHS_264,LAHAT,1/30/1993,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.02,L
MHS_265,DENPASAR,4/23/1992,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.28,L
MHS_266,JEMBRANA,11/6/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.23,L
MHS_267,SLEMAN,1/27/1992,ISLAM,2010,2017,SK,Networking & Cyber Security,14,PAGI,3.1,P
MHS_268,BANDAR LAMPUNG,10/4/1990,ISLAM,2010,0,SK,Networking & Cyber Security,13,MALAM,1.92,L
MHS_269,DENPASAR,5/12/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.31,L
MHS_270,DENPASAR,11/4/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.15,L
MHS_271,DENPASAR,4/21/1989,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.09,L
MHS_272,DENPASAR,11/9/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.3,L
MHS_273,BADUNG,6/14/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.17,L
MHS_274,DENPASAR,9/6/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.51,L
MHS_275,DALUNG - KUTA UTARA,8/23/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,3.49,L
MHS_276,BANYUWANGI,11/27/1990,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.31,L
MHS_277,DENPASAR,5/3/1992,HINDU,2010,0,SK,Networking & Cyber Security,6,PAGI,1.98,L
MHS_278,DENPASAR,12/15/1991,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.15,L
MHS_279,BANGLI,4/13/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.42,L
MHS_280,BULELENG,5/20/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.19,L
MHS_281,DENPASAR,4/24/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.47,L
MHS_282,BADUNG,5/22/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.05,L
MHS_283,KEDIRI,2/25/1992,HINDU,2010,2017,SK,Networking & Cyber Security,15,PAGI,3.16,L
MHS_284,BADUNG,5/10/1991,HINDU,2010,0,SK,Networking & Cyber Security,13,MALAM,3.22,L
MHS_285,TANGEB,3/20/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.34,L
MHS_286,DENPASAR,9/6/1992,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,2.78,L
MHS_287,KARANG NANGKA,10/16/1981,ISLAM,2010,2017,SK,Networking & Cyber Security,15,PAGI,2.9,L
MHS_288,TEMBOK,12/14/1991,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.05,L
MHS_289,BULELENG,3/28/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.43,L
MHS_290,ISEH,12/20/1991,HINDU,2010,0,SK,Networking & Cyber Security,8,PAGI,2.94,L
MHS_291,GIANYAR,8/30/1991,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_292,TABANAN,10/14/1991,HINDU,2010,2017,SK,Networking & Cyber Security,15,PAGI,3.01,L
MHS_293,SANING BAKAR,6/20/1990,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.16,L
MHS_294,SRAGEN,5/16/1974,ISLAM,2010,0,SK,Networking & Cyber Security,9,PAGI,3.07,L
MHS_295,BADUNG,8/24/1991,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,2.83,L
MHS_296,BADUNG,2/17/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,2.98,L
MHS_297,DOMPU,3/26/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,2.81,L
MHS_298,DENPASAR,12/5/1992,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.48,L
MHS_299,DENPASAR,3/30/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.33,L
MHS_300,DENPASAR,3/22/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.24,L
MHS_301,JEMBRANA,5/18/1992,KRISTEN,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.27,L
MHS_302,BANYUWANGI,2/25/1991,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.1,L
MHS_303,TABANAN,10/13/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_304,BANYUWANGI,4/4/1989,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.21,L
MHS_305,DENPASAR,8/2/1990,ISLAM,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.37,P
MHS_306,DENPASAR,6/29/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.02,L
MHS_307,DENPASAR,10/28/1991,HINDU,2010,0,SK,Networking & Cyber Security,15,PAGI,1.99,L
MHS_308,SELATNYUHAN,12/31/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.26,L
MHS_309,BANGLI,4/22/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.34,L
MHS_310,DENPASAR,11/2/1991,ISLAM,2010,0,SK,Networking & Cyber Security,9,PAGI,1.95,L
MHS_311,DENPASAR,6/27/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.47,L
MHS_312,DENPASAR,4/9/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.36,L
MHS_313,DENPASAR,1/6/1992,HINDU,2010,0,SK,Networking & Cyber Security,3,PAGI,0,L
MHS_314,DENPASAR,11/6/1992,BUDHA,2010,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_315,DENPASAR,12/20/1991,ISLAM,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.74,L
MHS_316,DENPASAR,6/21/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.46,L
MHS_317,DENPASAR,10/1/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.42,L
MHS_318,DENPASAR,5/15/1991,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,2.77,L
MHS_319,DENPASAR,5/13/1992,HINDU,2010,0,SK,Networking & Cyber Security,4,PAGI,2.53,L
MHS_320,GIANYAR,3/6/1991,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.25,L
MHS_321,DENPASAR,7/4/1993,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.2,L
MHS_322,DENPASAR,10/19/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.51,L
MHS_323,TABANAN,10/3/1990,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.56,L
MHS_324,BADUNG,9/16/1992,KATOLIK,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.19,L
MHS_325,KLUNGKUNG,3/17/1992,HINDU,2010,0,SK,Undefined,1,PAGI,0,L
MHS_326,TABANAN,1/22/1993,HINDU,2010,0,SK,Networking & Cyber Security,15,PAGI,3.09,L
MHS_327,DENPASAR,8/15/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.32,L
MHS_328,DENPASAR,9/16/1992,KRISTEN,2010,0,SK,Networking & Cyber Security,3,PAGI,0.81,L
MHS_329,BADUNG,9/15/2012,HINDU,2010,0,SK,Networking & Cyber Security,5,PAGI,2.73,L
MHS_330,KLUNGKUNG,6/22/1992,HINDU,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.72,L
MHS_331,DENPASAR,9/25/1992,HINDU,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.74,L
MHS_332,DUSUN SUKALUWIH,2/23/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.6,L
MHS_333,GIANYAR,3/8/1992,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.03,L
MHS_334,TABANAN,3/9/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.54,L
MHS_335,DENPASAR,5/27/1992,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,3.46,P
MHS_336,BADUNG,6/10/1992,HINDU,2010,0,SK,Networking & Cyber Security,5,PAGI,3.09,L
MHS_337,DENPASAR,12/26/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_338,DENPASAR,1/21/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.12,L
MHS_339,DENPASAR,6/24/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.17,L
MHS_340,GIANYAR,11/28/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.21,L
MHS_341,MATALOKO,7/8/1987,KATOLIK,2010,0,SK,Networking & Cyber Security,12,PAGI,2.08,L
MHS_342,DENPASAR,6/16/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.29,L
MHS_343,SUDIMARA KAJA,5/15/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.41,L
MHS_344,DENPASAR,3/15/1992,HINDU,2010,0,SK,Networking & Cyber Security,9,PAGI,2.71,L
MHS_345,BADUNG,5/8/1991,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.5,L
MHS_346,DENPASAR,9/9/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.27,L
MHS_347,DUSUN DAUH LABAK,3/20/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,2.92,L
MHS_348,KUPANG,1/8/1990,KRISTEN,2010,0,SK,Networking & Cyber Security,7,PAGI,1.03,L
MHS_349,GIANYAR,10/24/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.33,L
MHS_350,PEJENG,3/31/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,1.83,L
MHS_351,DENPASAR,12/17/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.16,L
MHS_352,TABANAN,12/17/1991,HINDU,2010,0,SK,Networking & Cyber Security,11,PAGI,3.19,L
MHS_353,DENPASAR,5/29/1992,HINDU,2010,0,SK,Networking & Cyber Security,2,PAGI,1.25,L
MHS_354,DENPASAR,12/20/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.4,L
MHS_355,DENPASAR,1/7/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.35,L
MHS_356,BULELENG,1/31/1993,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.1,L
MHS_357,PALU,3/14/1992,ISLAM,2010,0,SK,Networking & Cyber Security,10,PAGI,2.28,P
MHS_358,BADUNG,1/14/1992,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.13,L
MHS_359,KLUNGKUNG,11/14/1991,ISLAM,2010,0,SK,Networking & Cyber Security,1,PAGI,0.83,L
MHS_360,TABANAN,12/31/1991,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,2.89,L
MHS_361,DENPASAR,8/16/2014,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,3.07,L
MHS_362,JEMBRANA,1/7/1989,HINDU,2010,0,SK,Networking & Cyber Security,8,PAGI,0.72,L
MHS_363,JAKARTA PUSAT,6/13/1991,ISLAM,2010,0,SK,Networking & Cyber Security,5,PAGI,1.73,L
MHS_364,DENPASAR,7/24/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.47,P
MHS_365,DENPASAR,6/4/1992,HINDU,2010,0,SK,Networking & Cyber Security,8,MALAM,2.93,L
MHS_366,GIANYAR,10/10/1990,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_367,BADUNG,4/19/1992,HINDU,2010,0,SK,Networking & Cyber Security,9,PAGI,1.89,L
MHS_368,DENPASAR,11/5/1988,HINDU,2010,2013,SK,Undefined,6,PAGI,0,L
MHS_369,DENPASAR,7/15/1984,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,3.15,L
MHS_370,PEREAN,9/22/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.03,L
MHS_371,DENPASAR,2/19/1993,BUDHA,2010,2017,SK,Networking & Cyber Security,15,PAGI,2.87,L
MHS_372,DENPASAR,2/1/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,3.19,L
MHS_373,SUMBA TIMUR,2/6/1990,KRISTEN,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_374,BANGLI,11/28/1991,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,2.99,L
MHS_375,BANGLI,6/21/1991,HINDU,2010,0,SK,Networking & Cyber Security,4,PAGI,1.75,L
MHS_376,GIANYAR,11/29/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.14,L
MHS_377,GIANYAR,11/9/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,1.06,L
MHS_378,DENPASAR,9/21/1991,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.33,L
MHS_379,DENPASAR,1/6/1991,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.42,L
MHS_380,DENPASAR,9/7/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.29,L
MHS_381,DENPASAR,10/26/1992,HINDU,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.75,L
MHS_382,JOMBANG,7/21/1991,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.6,L
MHS_383,BULELENG,2/28/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.46,L
MHS_384,DENPASAR,8/13/1992,HINDU,2010,0,SK,Networking & Cyber Security,10,PAGI,2.67,L
MHS_385,DENPASAR,6/17/1992,ISLAM,2010,0,SK,Networking & Cyber Security,2,PAGI,1.25,L
MHS_386,SANGSIT,1/20/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.14,L
MHS_387,KARAWANG,5/14/1987,ISLAM,2010,0,SK,Networking & Cyber Security,5,MALAM,2.3,L
MHS_388,DENPASAR,8/30/1991,ISLAM,2010,0,SK,Networking & Cyber Security,12,MALAM,3.01,L
MHS_389,SIDOARJO,11/6/1989,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0.06,L
MHS_390,SIBOLGA,1/17/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,2.99,L
MHS_391,DENPASAR,3/10/1992,KRISTEN,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.75,L
MHS_392,OGAN KOMERING ULU,3/18/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,2.95,L
MHS_393,DENPASAR,9/22/1992,ISLAM,2010,0,SK,Networking & Cyber Security,13,PAGI,2.96,L
MHS_394,SOE,11/10/1992,KRISTEN,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.14,L
MHS_395,PAYUK,8/2/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.34,L
MHS_396,MATARAM,10/31/1992,ISLAM,2010,0,SK,Networking & Cyber Security,4,PAGI,0.14,L
MHS_397,BADUNG,6/17/1991,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.4,P
MHS_398,BADUNG ,6/17/1991,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,2.54,P
MHS_399,DENPASAR,3/16/1991,ISLAM,2010,0,SK,Networking & Cyber Security,3,PAGI,0,L
MHS_400,DENPASAR,8/19/1982,ISLAM,2010,0,SK,Networking & Cyber Security,4,PAGI,1.71,L
MHS_401,DUSUN BUDUK,11/17/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.15,L
MHS_402,DENPASAR,1/5/1989,ISLAM,2010,2014,SK,Networking & Cyber Security,9,PAGI,2.99,L
MHS_403,DENPASAR,12/15/1992,ISLAM,2010,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_404,TIMOR LESTE,1/4/1992,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.64,L
MHS_405,DENPASAR,1/12/1992,KRISTEN,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.25,P
MHS_406,GIANYAR,3/25/1980,HINDU,2010,2013,SK,Undefined,6,PAGI,0,L
MHS_407,CELUK KANGINAN,9/30/1986,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.59,L
MHS_408,BLITAR,6/28/1992,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.11,P
MHS_409,TOBOALI,7/3/1993,BUDHA,2010,2013,SK,Networking & Cyber Security,7,PAGI,0,P
MHS_410,DENPASAR ,1/20/1992,ISLAM,2010,0,SK,Networking & Cyber Security,5,PAGI,0,L
MHS_411,JEMBER,2/1/1993,ISLAM,2010,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_412,SEBANI BUS,7/14/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.24,L
MHS_413,GIANYAR,12/19/1992,BUDHA,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.47,P
MHS_414,DENPASAR,1/15/1990,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,2.92,L
MHS_415,GARUT,5/25/1991,ISLAM,2010,0,SK,Undefined,4,PAGI,0,L
MHS_416,GADUNG,7/5/1992,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.25,L
MHS_417,GIANYAR,4/4/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.05,L
MHS_418,JEMBRANA,2/22/1989,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.27,L
MHS_419,MAMUJU,4/21/1993,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.32,L
MHS_420,BULELENG,4/22/1992,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.19,L
MHS_421,BIMA,1/27/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.21,L
MHS_422,DENPASAR,11/12/1988,HINDU,2010,0,SK,Networking & Cyber Security,2,PAGI,1.75,L
MHS_423,TOLAI,2/7/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.08,P
MHS_424,BADUNG,2/1/1992,HINDU,2010,0,SK,Networking & Cyber Security,3,PAGI,1.59,L
MHS_425,BADUNG,9/20/1992,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_426,DAUH PANGKUNG JANGU,2/21/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.29,L
MHS_427,DENPASAR,2/26/1993,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.13,L
MHS_428,JEMBRANA,5/10/1992,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,P
MHS_429,TABANAN,3/13/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.41,L
MHS_430,GIANYAR,1/15/1992,HINDU,2010,0,SK,Networking & Cyber Security,2,PAGI,1.23,L
MHS_431,KLUNGKUNG,6/19/1992,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,0,P
MHS_432,TIMOR LESTE,4/11/1992,ISLAM,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.07,L
MHS_433,GIANYAR,3/4/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.19,L
MHS_434,JAKARTA PUSAT,10/7/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.18,P
MHS_435,DENPASAR,11/23/1989,HINDU,2010,0,SK,Networking & Cyber Security,3,PAGI,2.46,P
MHS_436,SURAKARTA,3/24/1992,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.45,L
MHS_437,KLUNGKUNG,5/10/1991,KRISTEN,2010,0,SK,Networking & Cyber Security,9,PAGI,2.82,L
MHS_438,KARANGASEM,6/23/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.18,L
MHS_439,TABANAN,9/16/1989,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.29,L
MHS_440,BANGLI,8/14/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_441,TABANAN,3/23/1988,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.23,L
MHS_442,GIANYAR,9/26/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.19,L
MHS_443,TABANAN,4/24/1992,HINDU,2010,0,SK,Networking & Cyber Security,9,PAGI,1.65,L
MHS_444,SELATNYUHAN,12/31/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.18,P
MHS_445,DENPASAR,4/3/1992,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_446,DENPASAR,8/6/1992,KATOLIK,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.09,L
MHS_447,ALOR,8/24/1989,KRISTEN,2010,0,SK,Networking & Cyber Security,4,PAGI,0.71,L
MHS_448,KUPANG,1/25/1992,KRISTEN,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.03,P
MHS_449,BANGLI,5/31/1992,HINDU,2010,0,SK,Networking & Cyber Security,2,PAGI,0.78,L
MHS_450,BANGKALAN,3/16/1991,ISLAM,2010,0,SK,Networking & Cyber Security,11,MALAM,2.59,L
MHS_451,DESA YEH SUMBUL,2/7/1992,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,2.97,L
MHS_452,PANCASARI,4/6/1992,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.15,L
MHS_453,TABANAN,6/18/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.31,L
MHS_454,BANYUWANGI,8/13/1990,ISLAM,2010,0,SK,Networking & Cyber Security,4,PAGI,0.88,L
MHS_455,BANGLI,12/31/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_456,DENPASAR,12/30/1980,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,2.83,L
MHS_457,TABANAN,2/28/1986,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,1.72,L
MHS_458,DENPASAR,12/13/1992,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.23,L
MHS_459,BADUNG,7/19/1990,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,2.8,L
MHS_460,SUBAGAN,11/3/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.27,L
MHS_461,DENPASAR,3/1/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.41,L
MHS_462,MANGGARAI,5/6/1990,KATOLIK,2010,0,SK,Networking & Cyber Security,10,PAGI,2.45,L
MHS_463,DENPASAR,12/7/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.4,L
MHS_464,JEMBER,2/6/1991,ISLAM,2010,0,SK,Networking & Cyber Security,7,MALAM,2.32,P
MHS_465,DENPASAR,2/5/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.06,L
MHS_466,JEMBRANA,10/11/1991,HINDU,2010,0,SK,Networking & Cyber Security,9,PAGI,0.62,L
MHS_467,TABANAN ,5/6/1990,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.23,L
MHS_468,ENDE,5/5/1986,ISLAM,2010,0,SK,Networking & Cyber Security,6,PAGI,2.8,L
MHS_469,BANYUWANGI,10/13/1991,ISLAM,2010,0,SK,Networking & Cyber Security,0,PAGI,0,P
MHS_470,GIANYAR,6/6/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.38,L
MHS_471,BANYUWANGI,2/26/1991,ISLAM,2010,0,SK,Networking & Cyber Security,3,PAGI,1.89,L
MHS_472,DENPASAR ,5/8/1992,HINDU,2010,0,SK,Networking & Cyber Security,5,PAGI,0.67,L
MHS_473,BADUNG,7/22/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.34,L
MHS_474,TIMOR LESTE,4/15/1987,KATOLIK,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.01,L
MHS_475,DENPASAR,2/26/1991,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,2.96,L
MHS_476,SELATPEKEN,2/27/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.05,P
MHS_477,PUJUNG KAJA,5/21/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.28,L
MHS_478,BULELENG,10/8/1988,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.13,L
